yr,i,fd,Value
2014,mch,state_equipment,6.077252917
2014,mch,fed_equipment,0.391497962
2014,mch,equipment,337.2975752
2014,mch,pce,17.00606899
2014,mch,fed_intelprop,9.22E-12
2014,dat,def_intelprop,0.524375828
2014,dat,state_intelprop,1.477423903
2014,dat,intelprop,11.3129598
2014,dat,pce,35.34951019
2014,dat,state_consume,9.30E-12
2014,dat,fed_intelprop,0.521385091
2014,amd,pce,139.1924968
2014,amd,fed_intelprop,9.22E-12
2014,oil,changinv,1.024731853
2014,oil,equipment,9.17E-12
2014,hos,pce,920.5886507
2014,hos,fed_intelprop,9.20E-12
2014,rnt,pce,82.55010143
2014,rnt,fed_intelprop,9.28E-12
2014,pla,changinv,2.927165923
2014,pla,fed_equipment,0.026108524
2014,pla,residential,0.233972443
2014,pla,equipment,0.319327196
2014,pla,pce,63.06511196
2014,pla,fed_intelprop,9.25E-12
2014,fof,changinv,0.981300894
2014,fof,residential,9.26E-12
2014,fof,pce,8.45405282
2014,fin,pce,142.4720917
2014,fin,fed_intelprop,9.21E-12
2014,tsv,def_intelprop,55.25231858
2014,tsv,residential,1.943157912
2014,tsv,equipment,37.8337234
2014,tsv,state_intelprop,17.54128944
2014,tsv,intelprop,359.8562861
2014,tsv,pce,62.04938121
2014,tsv,state_consume,9.18E-12
2014,tsv,fed_intelprop,68.15017883
2014,nrs,pce,218.6219484
2014,nrs,fed_intelprop,9.18E-12
2014,sec,pce,223.99983
2014,sec,fed_intelprop,9.21E-12
2014,art,intelprop,4.30727157
2014,art,pce,67.23891264
2014,art,fed_intelprop,9.25E-12
2014,mov,changinv,0.104679782
2014,mov,intelprop,32.94422097
2014,mov,pce,33.53341856
2014,mov,fed_intelprop,9.21E-12
2014,fpd,def_equipment,0.001008415
2014,fpd,changinv,1.573831505
2014,fpd,state_equipment,1.600045226
2014,fpd,fed_equipment,0.146191913
2014,fpd,residential,0.668449898
2014,fpd,equipment,38.72169934
2014,fpd,pce,102.4533053
2014,fpd,fed_intelprop,9.20E-12
2014,slg,state_consume,1614.668553
2014,slg,fed_intelprop,9.20E-12
2014,pri,changinv,0.946962057
2014,pri,pce,11.35351327
2014,pri,fed_intelprop,9.31E-12
2014,grd,def_structures,9.25E-12
2014,grd,pce,38.447052
2014,pip,def_intelprop,9.15E-12
2014,sle,state_invest,9.23E-12
2014,sle,pce,63.97807636
2014,osv,pce,554.9609707
2014,osv,state_consume,9.23E-12
2014,trn,defense,9.19E-12
2014,trn,pce,1.470312866
2014,smn,changinv,0.005996653
2014,smn,structures,188.2123553
2014,smn,equipment,4.350534906
2014,smn,fed_intelprop,9.20E-12
2014,fmt,def_equipment,1.8872934
2014,fmt,changinv,5.787833038
2014,fmt,state_equipment,0.635761974
2014,fmt,fed_equipment,0.851681134
2014,fmt,equipment,16.42185166
2014,fmt,pce,35.76161086
2014,fmt,fed_intelprop,9.25E-12
2014,pet,changinv,6.435067611
2014,pet,pce,403.9619952
2014,pet,fed_intelprop,9.21E-12
2014,cep,def_equipment,19.78705289
2014,cep,changinv,2.513167576
2014,cep,state_equipment,8.408016488
2014,cep,fed_equipment,9.911097534
2014,cep,residential,0.452832036
2014,cep,equipment,258.1142582
2014,cep,pce,154.8565062
2014,cep,fed_intelprop,9.22E-12
2014,wst,fed_structures,9.28E-12
2014,wst,pce,24.019435
2014,mot,def_equipment,13.29841022
2014,mot,changinv,11.61930789
2014,mot,state_equipment,23.20852433
2014,mot,nondefense,9.20E-12
2014,mot,fed_equipment,2.40831822
2014,mot,equipment,282.4282218
2014,mot,pce,310.6008306
2014,adm,defense,9.23E-12
2014,adm,pce,52.89884547
2014,soc,intelprop,9.18E-12
2014,soc,pce,181.2052969
2014,alt,changinv,2.983475167
2014,alt,structures,9.18E-12
2014,alt,pce,379.216033
2014,pmt,changinv,4.423142938
2014,pmt,pce,0.878939661
2014,pmt,fed_intelprop,9.19E-12
2014,trk,pce,11.95496565
2014,trk,fed_intelprop,9.31E-12
2014,fdd,defense,596.4653526
2014,fdd,fed_intelprop,9.19E-12
2014,wtt,pce,18.61506289
2014,wtt,fed_intelprop,9.25E-12
2014,wpd,changinv,1.662206835
2014,wpd,fed_equipment,0.149739315
2014,wpd,structures,0.31455305
2014,wpd,residential,6.000626967
2014,wpd,pce,9.410462387
2014,wpd,fed_intelprop,9.24E-12
2014,wht,equipment,9.27E-12
2014,wrh,residential,9.27E-12
2014,wrh,pce,0.196726695
2014,ott,nondefense,9.19E-12
2014,ott,pce,4.159405309
2014,che,changinv,5.893846523
2014,che,fed_equipment,9.21E-12
2014,che,equipment,3.141574108
2014,che,pce,540.8507021
2014,air,equipment,9.25E-12
2014,air,pce,116.0155155
2014,mmf,def_equipment,0.059445614
2014,mmf,changinv,3.79142069
2014,mmf,state_equipment,0.769770241
2014,mmf,def_intelprop,9.20E-12
2014,mmf,fed_equipment,0.15314801
2014,mmf,equipment,67.4193792
2014,mmf,pce,230.2126864
2014,otr,changinv,9.24E-12
2014,otr,pce,20.13805002
2014,min,changinv,1.489810539
2014,min,equipment,0.384851195
2014,min,pce,0.352119006
2014,min,fed_intelprop,9.30E-12
2013,ppd,changinv,1.253379728
2013,ppd,pce,44.21639587
2013,ppd,fed_intelprop,6.79E-12
2013,res,pce,591.190071
2013,res,fed_intelprop,6.78E-12
2013,com,def_equipment,1.364961428
2013,com,state_equipment,0.851105336
2013,com,def_intelprop,6.988442857
2013,com,equipment,25.74369134
2013,com,state_intelprop,8.601851209
2013,com,intelprop,173.6095236
2013,com,state_consume,6.80E-12
2013,com,fed_intelprop,17.87121645
2013,amb,pce,861.7192856
2013,amb,fed_intelprop,6.77E-12
2013,fbp,changinv,6.764552295
2013,fbp,pce,924.1176984
2013,fbp,fed_intelprop,6.76E-12
2013,rec,pce,169.0099627
2013,rec,fed_intelprop,6.75E-12
2013,con,fed_structures,12.0881443
2013,con,def_structures,6.523681114
2013,con,state_invest,255.8943642
2013,con,structures,323.2824214
2013,con,residential,368.6903993
2013,con,fed_intelprop,6.75E-12
2013,agr,changinv,12.92850542
2013,agr,pce,127.7836859
2013,agr,fed_intelprop,6.77E-12
2013,eec,def_equipment,0.766587356
2013,eec,changinv,2.874702579
2013,eec,state_equipment,1.670638673
2013,eec,fed_equipment,0.982315473
2013,eec,residential,8.280949522
2013,eec,equipment,36.69585434
2013,eec,pce,77.85778239
2013,eec,fed_intelprop,6.78E-12
2013,fnd,nondefense,345.6326585
2013,fnd,fed_intelprop,6.76E-12
2013,pub,changinv,1.647523424
2013,pub,def_intelprop,1.542106021
2013,pub,state_intelprop,4.46668599
2013,pub,intelprop,99.85437666
2013,pub,pce,106.1061307
2013,pub,state_consume,6.77E-12
2013,pub,fed_intelprop,2.139471308
2013,hou,fed_structures,6.76E-12
2013,hou,pce,1745.156922
2013,ins,residential,6.902153048
2013,ins,pce,305.9967828
2013,ins,fed_intelprop,6.76E-12
2013,tex,changinv,1.601025332
2013,tex,state_equipment,0.038287585
2013,tex,fed_equipment,0.084635705
2013,tex,residential,1.490192867
2013,tex,equipment,4.395011009
2013,tex,pce,63.49088116
2013,tex,state_consume,6.79E-12
2013,leg,residential,16.47048294
2013,leg,pce,90.37657292
2013,leg,state_consume,6.82E-12
2013,fen,pce,7.218990135
2013,fen,fed_intelprop,6.84E-12
2013,uti,pce,255.0235754
2013,uti,fed_intelprop,6.79E-12
2013,nmp,changinv,1.592686702
2013,nmp,pce,18.05379666
2013,nmp,fed_intelprop,6.80E-12
2013,brd,equipment,7.077484114
2013,brd,intelprop,23.57436207
2013,brd,pce,299.0826745
2013,brd,fed_intelprop,6.78E-12
2013,bnk,pce,187.2151557
2013,bnk,fed_intelprop,6.78E-12
2013,ore,structures,15.09870021
2013,ore,residential,99.42148285
2013,ore,pce,5.457048899
2013,ore,fed_intelprop,6.78E-12
2013,edu,pce,308.6348631
2013,edu,fed_intelprop,6.77E-12
2013,ote,def_equipment,38.37754138
2013,ote,changinv,3.801379217
2013,ote,state_equipment,1.118229062
2013,ote,fed_equipment,2.67515567
2013,ote,equipment,62.59684387
2013,ote,pce,28.23953083
2013,ote,fed_intelprop,6.76E-12
2013,man,fed_intelprop,6.80E-12
2013,mch,def_equipment,1.409240347
2013,mch,changinv,5.821648152
2013,mch,state_equipment,7.956587051
2013,mch,fed_equipment,0.472757982
2013,mch,equipment,313.8299958
2013,mch,pce,17.37561226
2013,mch,fed_intelprop,6.78E-12
2013,dat,def_intelprop,0.579255461
2013,dat,state_intelprop,1.550330877
2013,dat,intelprop,13.22317582
2013,dat,pce,32.87598754
2013,dat,state_consume,6.83E-12
2013,dat,fed_intelprop,0.595207419
2013,amd,pce,129.4197308
2013,amd,fed_intelprop,6.77E-12
2013,oil,changinv,2.27E-09
2013,oil,equipment,6.74E-12
2013,hos,pce,885.2475338
2013,hos,fed_intelprop,6.76E-12
2013,rnt,pce,75.43798228
2013,rnt,fed_intelprop,6.82E-12
2013,pla,changinv,3.990594704
2013,pla,fed_equipment,0.032133633
2013,pla,residential,0.2410022
2013,pla,equipment,0.321336265
2013,pla,pce,62.28500933
2013,pla,fed_intelprop,6.80E-12
2013,fof,changinv,0.535533664
2013,fof,residential,6.81E-12
2013,fof,pce,8.079223594
2013,fin,pce,144.5214107
2013,fin,fed_intelprop,6.76E-12
2013,tsv,def_intelprop,58.39682677
2013,tsv,residential,1.573062466
2013,tsv,equipment,41.37044554
2013,tsv,state_intelprop,16.80792804
2013,tsv,intelprop,338.3151625
2013,tsv,pce,57.73847469
2013,tsv,state_consume,6.75E-12
2013,tsv,fed_intelprop,67.97285699
2013,nrs,pce,211.4612398
2013,nrs,fed_intelprop,6.75E-12
2013,sec,pce,215.8681331
2013,sec,fed_intelprop,6.77E-12
2013,art,intelprop,4.032036407
2013,art,pce,63.55718035
2013,art,fed_intelprop,6.80E-12
2013,mov,changinv,0.143554535
2013,mov,intelprop,31.74349574
2013,mov,pce,33.39836047
2013,mov,fed_intelprop,6.77E-12
2013,fpd,def_equipment,0.001008389
2013,fpd,changinv,1.534572369
2013,fpd,state_equipment,3.407920239
2013,fpd,fed_equipment,0.155272109
2013,fpd,residential,0.626129727
2013,fpd,equipment,35.92129417
2013,fpd,pce,96.34533319
2013,fpd,fed_intelprop,6.76E-12
2013,slg,state_consume,1575.535035
2013,slg,fed_intelprop,6.76E-12
2013,pri,changinv,0.743264326
2013,pri,pce,11.26431627
2013,pri,fed_intelprop,6.83E-12
2013,grd,def_structures,6.79E-12
2013,grd,pce,35.76804826
2013,pip,def_intelprop,6.72E-12
2013,sle,state_invest,6.78E-12
2013,sle,pce,61.89145964
2013,osv,pce,520.5227013
2013,osv,state_consume,6.78E-12
2013,trn,defense,6.76E-12
2013,trn,pce,1.422482843
2013,smn,changinv,0.001998878
2013,smn,structures,155.4985072
2013,smn,equipment,3.941630114
2013,smn,fed_intelprop,6.76E-12
2013,fmt,def_equipment,2.272220661
2013,fmt,changinv,6.088911588
2013,fmt,state_equipment,0.898691763
2013,fmt,fed_equipment,1.086627304
2013,fmt,equipment,14.93387788
2013,fmt,pce,37.20224014
2013,fmt,fed_intelprop,6.80E-12
2013,pet,changinv,0.630917209
2013,pet,pce,417.9015313
2013,pet,fed_intelprop,6.76E-12
2013,cep,def_equipment,28.08594026
2013,cep,changinv,3.485519699
2013,cep,state_equipment,13.42507342
2013,cep,fed_equipment,10.0750794
2013,cep,residential,0.431674389
2013,cep,equipment,246.9067062
2013,cep,pce,151.2858102
2013,cep,fed_intelprop,6.78E-12
2013,wst,fed_structures,6.82E-12
2013,wst,pce,23.61850569
2013,mot,def_equipment,6.545736006
2013,mot,changinv,15.61245815
2013,mot,state_equipment,12.5648036
2013,mot,nondefense,6.76E-12
2013,mot,fed_equipment,0.445411005
2013,mot,equipment,254.7941534
2013,mot,pce,293.9822961
2013,adm,defense,6.79E-12
2013,adm,pce,49.54459129
2013,soc,intelprop,6.75E-12
2013,soc,pce,173.7236429
2013,alt,changinv,6.515360806
2013,alt,structures,6.74E-12
2013,alt,pce,368.0039171
2013,pmt,changinv,3.90222242
2013,pmt,pce,0.766202799
2013,pmt,fed_intelprop,6.75E-12
2013,trk,pce,10.9579578
2013,trk,fed_intelprop,6.83E-12
2013,fdd,defense,608.863442
2013,fdd,fed_intelprop,6.76E-12
2013,wtt,pce,17.38707281
2013,wtt,fed_intelprop,6.81E-12
2013,wpd,changinv,1.550379094
2013,wpd,fed_equipment,0.088420847
2013,wpd,structures,0.402917706
2013,wpd,residential,5.103289313
2013,wpd,pce,8.803902531
2013,wpd,fed_intelprop,6.79E-12
2013,wht,equipment,6.81E-12
2013,wrh,residential,6.81E-12
2013,wrh,pce,0.17466357
2013,ott,nondefense,6.75E-12
2013,ott,pce,3.814612291
2013,che,changinv,12.14077074
2013,che,fed_equipment,6.77E-12
2013,che,equipment,3.579571126
2013,che,pce,497.4819355
2013,air,structures,6.79E-12
2013,air,pce,110.5792523
2013,mmf,fed_structures,6.76E-12
2013,mmf,def_equipment,0.11281384
2013,mmf,changinv,5.408013243
2013,mmf,state_equipment,1.421252876
2013,mmf,fed_equipment,0.216562277
2013,mmf,equipment,66.77168891
2013,mmf,pce,218.2806701
2013,otr,def_structures,6.80E-12
2013,otr,pce,18.99799815
2013,min,changinv,3.33E-09
2013,min,state_equipment,6.84E-12
2013,min,equipment,0.284930732
2013,min,pce,0.251938753
2012,ppd,changinv,0.741169382
2012,ppd,pce,44.5831887
2012,ppd,fed_intelprop,1.79E-12
2012,res,pce,569.8013344
2012,res,fed_intelprop,1.79E-12
2012,com,def_equipment,2.080863849
2012,com,state_equipment,1.127217713
2012,com,def_intelprop,6.799217637
2012,com,equipment,18.65495437
2012,com,state_intelprop,7.808725889
2012,com,intelprop,168.9110804
2012,com,state_consume,1.79E-12
2012,com,fed_intelprop,17.49382038
2012,amb,pce,848.2002941
2012,amb,fed_intelprop,1.79E-12
2012,fbp,changinv,5.022951922
2012,fbp,pce,906.6729234
2012,fbp,fed_intelprop,1.78E-12
2012,rec,pce,162.5583111
2012,rec,fed_intelprop,1.78E-12
2012,con,fed_structures,14.82959412
2012,con,def_structures,8.099677932
2012,con,state_invest,261.5925217
2012,con,structures,312.6263873
2012,con,residential,313.4636305
2012,con,fed_intelprop,1.78E-12
2012,agr,changinv,3.50E-10
2012,agr,pce,118.3256583
2012,agr,fed_intelprop,1.78E-12
2012,eec,def_equipment,1.148507506
2012,eec,changinv,2.463523523
2012,eec,state_equipment,1.743324057
2012,eec,fed_equipment,1.193645356
2012,eec,residential,7.940249269
2012,eec,equipment,33.49729969
2012,eec,pce,75.85465772
2012,eec,fed_intelprop,1.79E-12
2012,fnd,nondefense,348.7994992
2012,fnd,fed_intelprop,1.78E-12
2012,pub,changinv,0.166645499
2012,pub,def_intelprop,1.551007792
2012,pub,state_intelprop,4.344829594
2012,pub,intelprop,92.00236898
2012,pub,pce,103.0682323
2012,pub,state_consume,1.79E-12
2012,pub,fed_intelprop,2.101138711
2012,hou,fed_structures,1.78E-12
2012,hou,pce,1701.831723
2012,ins,residential,5.573705739
2012,ins,pce,296.1230805
2012,ins,fed_intelprop,1.79E-12
2012,tex,changinv,0.979202916
2012,tex,state_equipment,0.047348291
2012,tex,fed_equipment,0.107792915
2012,tex,residential,1.392241183
2012,tex,equipment,4.360072243
2012,tex,pce,62.16931105
2012,tex,state_consume,1.79E-12
2012,leg,residential,14.35863996
2012,leg,pce,90.71550815
2012,leg,state_consume,1.80E-12
2012,fen,pce,7.636671289
2012,fen,fed_intelprop,1.80E-12
2012,uti,pce,241.2331817
2012,uti,fed_intelprop,1.79E-12
2012,nmp,changinv,1.146293827
2012,nmp,pce,16.03003005
2012,nmp,fed_intelprop,1.79E-12
2012,brd,equipment,7.120004224
2012,brd,intelprop,23.12235054
2012,brd,pce,291.4474964
2012,brd,fed_intelprop,1.79E-12
2012,bnk,pce,188.1295502
2012,bnk,fed_intelprop,1.79E-12
2012,ore,structures,14.57037008
2012,ore,residential,82.4580191
2012,ore,pce,4.947241715
2012,ore,fed_intelprop,1.79E-12
2012,edu,pce,300.1285638
2012,edu,fed_intelprop,1.79E-12
2012,ote,def_equipment,39.78340202
2012,ote,changinv,6.927890643
2012,ote,state_equipment,1.64702305
2012,ote,fed_equipment,3.526907975
2012,ote,equipment,56.60942148
2012,ote,pce,26.59122711
2012,ote,fed_intelprop,1.79E-12
2012,man,fed_intelprop,1.80E-12
2012,mch,def_equipment,2.103773149
2012,mch,changinv,7.823908251
2012,mch,state_equipment,8.650964108
2012,mch,fed_equipment,0.667466195
2012,mch,equipment,316.1792382
2012,mch,pce,16.59029884
2012,mch,fed_intelprop,1.79E-12
2012,dat,def_intelprop,0.6738039
2012,dat,state_intelprop,1.775214119
2012,dat,intelprop,14.1229696
2012,dat,pce,31.53422183
2012,dat,state_consume,1.80E-12
2012,dat,fed_intelprop,0.676794154
2012,amd,pce,123.7062065
2012,amd,fed_intelprop,1.79E-12
2012,oil,changinv,2.944784027
2012,oil,equipment,1.78E-12
2012,hos,pce,853.5863121
2012,hos,fed_intelprop,1.78E-12
2012,rnt,pce,70.67454352
2012,rnt,fed_intelprop,1.80E-12
2012,pla,changinv,2.705843494
2012,pla,fed_equipment,0.036131444
2012,pla,residential,0.216788649
2012,pla,equipment,0.278011369
2012,pla,pce,60.50510943
2012,pla,fed_intelprop,1.80E-12
2012,fof,changinv,0.910911762
2012,fof,residential,1.79E-12
2012,fof,pce,7.306334049
2012,fin,pce,128.281983
2012,fin,fed_intelprop,1.78E-12
2012,tsv,def_intelprop,61.30537762
2012,tsv,residential,1.206759508
2012,tsv,equipment,42.12588003
2012,tsv,state_intelprop,15.63302089
2012,tsv,intelprop,313.7395201
2012,tsv,pce,55.45309267
2012,tsv,state_consume,1.78E-12
2012,tsv,fed_intelprop,69.7447156
2012,nrs,pce,206.8031801
2012,nrs,fed_intelprop,1.78E-12
2012,sec,pce,203.4451011
2012,sec,fed_intelprop,1.79E-12
2012,art,intelprop,4.18717129
2012,art,pce,61.56208782
2012,art,fed_intelprop,1.79E-12
2012,mov,changinv,0.122568567
2012,mov,intelprop,31.8488937
2012,mov,pce,32.93905639
2012,mov,fed_intelprop,1.79E-12
2012,fpd,def_equipment,0.00100842
2012,fpd,changinv,2.151894868
2012,fpd,state_equipment,3.714892545
2012,fpd,fed_equipment,0.1331069
2012,fpd,residential,0.608056517
2012,fpd,equipment,34.92946874
2012,fpd,pce,92.58189856
2012,fpd,fed_intelprop,1.79E-12
2012,slg,state_consume,1517.121522
2012,slg,fed_intelprop,1.78E-12
2012,pri,changinv,1.94E-09
2012,pri,pce,11.51928898
2012,pri,fed_intelprop,1.80E-12
2012,grd,def_structures,1.79E-12
2012,grd,pce,33.1763637
2012,pip,def_intelprop,1.77E-12
2012,sle,state_invest,1.79E-12
2012,sle,pce,58.59693079
2012,osv,pce,512.5911366
2012,osv,state_consume,1.79E-12
2012,trn,defense,1.78E-12
2012,trn,pce,1.355456637
2012,smn,changinv,0.010988841
2012,smn,structures,152.7558006
2012,smn,equipment,3.771168505
2012,smn,fed_intelprop,1.78E-12
2012,fmt,def_equipment,2.845806691
2012,fmt,changinv,5.038887083
2012,fmt,state_equipment,0.954599716
2012,fmt,fed_equipment,1.408409423
2012,fmt,equipment,15.64843826
2012,fmt,pce,33.42498416
2012,fmt,fed_intelprop,1.79E-12
2012,pet,changinv,5.166957128
2012,pet,pce,421.8192406
2012,pet,fed_intelprop,1.78E-12
2012,cep,def_equipment,35.72625398
2012,cep,changinv,2.496451172
2012,cep,state_equipment,19.36732163
2012,cep,fed_equipment,11.10303434
2012,cep,residential,0.421596097
2012,cep,equipment,244.791743
2012,cep,pce,148.3526397
2012,cep,fed_intelprop,1.79E-12
2012,wst,fed_structures,1.80E-12
2012,wst,pce,23.33783741
2012,mot,def_equipment,1.503955766
2012,mot,changinv,19.8905424
2012,mot,state_equipment,8.871232076
2012,mot,nondefense,1.78E-12
2012,mot,fed_equipment,0.312028182
2012,mot,equipment,228.6534483
2012,mot,pce,276.63957
2012,adm,defense,1.79E-12
2012,adm,pce,47.85799512
2012,soc,intelprop,1.78E-12
2012,soc,pce,171.0891449
2012,alt,changinv,0.365070507
2012,alt,structures,1.78E-12
2012,alt,pce,360.6977274
2012,pmt,changinv,4.166194392
2012,pmt,pce,0.79873505
2012,pmt,fed_intelprop,1.78E-12
2012,trk,pce,10.30204951
2012,trk,fed_intelprop,1.80E-12
2012,fdd,defense,647.6700084
2012,fdd,fed_intelprop,1.78E-12
2012,wtt,pce,16.82552334
2012,wtt,fed_intelprop,1.80E-12
2012,wpd,changinv,0.924412835
2012,wpd,fed_equipment,0.092441285
2012,wpd,structures,0.386846676
2012,wpd,residential,4.979771747
2012,wpd,pce,8.524694008
2012,wpd,fed_intelprop,1.79E-12
2012,wht,equipment,1.79E-12
2012,wrh,residential,1.80E-12
2012,wrh,pce,0.164592997
2012,ott,nondefense,1.78E-12
2012,ott,pce,3.553146044
2012,che,changinv,3.019832358
2012,che,equipment,3.191733601
2012,che,intelprop,1.79E-12
2012,che,pce,473.1425889
2012,air,equipment,1.79E-12
2012,air,pce,104.4705062
2012,mmf,def_equipment,0.157137724
2012,mmf,changinv,3.356300589
2012,mmf,state_equipment,1.491801072
2012,mmf,def_intelprop,1.78E-12
2012,mmf,fed_equipment,0.282042067
2012,mmf,equipment,61.30990144
2012,mmf,pce,219.3461295
2012,otr,changinv,1.80E-12
2012,otr,pce,17.96420034
2012,min,changinv,1.489472917
2012,min,state_invest,1.81E-12
2012,min,equipment,0.314748879
2012,min,pce,0.256875698
2011,ppd,changinv,0.32965294
2011,ppd,pce,45.25363333
2011,ppd,fed_intelprop,8.15E-13
2011,res,pce,543.1403594
2011,res,fed_intelprop,8.14E-13
2011,com,def_equipment,1.494305141
2011,com,state_equipment,0.593327042
2011,com,def_intelprop,6.502624645
2011,com,equipment,21.71836677
2011,com,state_intelprop,7.593387488
2011,com,intelprop,157.9108956
2011,com,state_consume,8.16E-13
2011,com,fed_intelprop,16.18963752
2011,amb,pce,823.1314563
2011,amb,fed_intelprop,8.14E-13
2011,fbp,changinv,6.13E-10
2011,fbp,pce,883.3882991
2011,fbp,fed_intelprop,8.13E-13
2011,rec,pce,154.1234887
2011,rec,fed_intelprop,8.11E-13
2011,con,fed_structures,17.21956789
2011,con,def_structures,13.34546497
2011,con,state_invest,269.4030782
2011,con,structures,268.7384037
2011,con,residential,276.6675209
2011,con,fed_intelprop,8.13E-13
2011,agr,changinv,3.91E-10
2011,agr,pce,118.9607616
2011,agr,fed_intelprop,8.13E-13
2011,eec,def_equipment,0.844905574
2011,eec,changinv,2.191536547
2011,eec,state_equipment,1.734966433
2011,eec,fed_equipment,1.398810415
2011,eec,residential,7.156611104
2011,eec,equipment,29.56667781
2011,eec,pce,72.5846136
2011,eec,fed_intelprop,8.15E-13
2011,fnd,nondefense,341.1055261
2011,fnd,fed_intelprop,8.13E-13
2011,pub,changinv,0.880800921
2011,pub,def_intelprop,1.682259456
2011,pub,state_intelprop,4.566706713
2011,pub,intelprop,85.38445963
2011,pub,pce,107.9488317
2011,pub,state_consume,8.14E-13
2011,pub,fed_intelprop,2.430488288
2011,hou,pce,1653.858
2011,hou,state_consume,8.13E-13
2011,ins,residential,4.245944445
2011,ins,pce,304.9150104
2011,ins,state_consume,8.13E-13
2011,tex,changinv,0.276328344
2011,tex,state_equipment,0.032271924
2011,tex,fed_equipment,0.070594833
2011,tex,defense,8.14E-13
2011,tex,residential,1.296927917
2011,tex,equipment,3.208030874
2011,tex,pce,57.91398332
2011,leg,changinv,8.17E-13
2011,leg,residential,13.39601174
2011,leg,pce,90.88243254
2011,fen,pce,9.017261317
2011,fen,fed_intelprop,8.19E-13
2011,uti,pce,251.6883551
2011,uti,fed_intelprop,8.16E-13
2011,nmp,changinv,0.631916325
2011,nmp,pce,18.16155692
2011,nmp,fed_intelprop,8.16E-13
2011,brd,equipment,7.086663741
2011,brd,intelprop,21.28290606
2011,brd,pce,281.1172802
2011,brd,fed_intelprop,8.15E-13
2011,bnk,pce,183.7957586
2011,bnk,fed_intelprop,8.15E-13
2011,ore,structures,12.31677861
2011,ore,residential,70.21733595
2011,ore,pce,5.298044471
2011,ore,fed_intelprop,8.15E-13
2011,edu,pce,298.5519466
2011,edu,fed_intelprop,8.14E-13
2011,ote,def_equipment,35.95794558
2011,ote,changinv,5.361562437
2011,ote,state_equipment,2.480409687
2011,ote,fed_equipment,7.971888827
2011,ote,equipment,48.43094852
2011,ote,pce,26.27415434
2011,ote,fed_intelprop,8.15E-13
2011,man,fed_intelprop,8.17E-13
2011,mch,def_equipment,1.702640303
2011,mch,changinv,8.282164779
2011,mch,state_equipment,6.719151025
2011,mch,fed_equipment,0.609736085
2011,mch,equipment,272.5058226
2011,mch,pce,15.93048529
2011,mch,fed_intelprop,8.15E-13
2011,dat,def_intelprop,0.541971852
2011,dat,state_intelprop,1.240646431
2011,dat,intelprop,10.86838213
2011,dat,pce,23.63616101
2011,dat,state_consume,8.18E-13
2011,dat,fed_intelprop,0.580898008
2011,amd,pce,116.6188222
2011,amd,fed_intelprop,8.13E-13
2011,oil,changinv,5.72E-10
2011,oil,fed_intelprop,8.10E-13
2011,hos,pce,811.6439031
2011,hos,state_consume,8.13E-13
2011,rnt,pce,65.27012933
2011,rnt,fed_intelprop,8.18E-13
2011,pla,changinv,1.097228633
2011,pla,fed_equipment,0.0170814
2011,pla,residential,0.360718937
2011,pla,equipment,0.595839359
2011,pla,pce,56.8689983
2011,pla,state_consume,8.17E-13
2011,fof,changinv,9.41E-10
2011,fof,intelprop,8.16E-13
2011,fof,pce,9.603794364
2011,fin,pce,125.1852029
2011,fin,fed_intelprop,8.12E-13
2011,tsv,def_intelprop,62.51843684
2011,tsv,residential,1.223010863
2011,tsv,equipment,44.2951753
2011,tsv,state_intelprop,15.55042325
2011,tsv,intelprop,304.1939764
2011,tsv,pce,54.30008361
2011,tsv,state_consume,8.12E-13
2011,tsv,fed_intelprop,69.22801032
2011,nrs,pce,200.9881096
2011,nrs,fed_intelprop,8.12E-13
2011,sec,pce,186.0647498
2011,sec,fed_intelprop,8.14E-13
2011,art,intelprop,4.24601691
2011,art,pce,56.94552314
2011,art,fed_intelprop,8.16E-13
2011,mov,changinv,0.099741567
2011,mov,intelprop,31.90234007
2011,mov,pce,32.32923398
2011,mov,fed_intelprop,8.16E-13
2011,fpd,def_equipment,0.002018866
2011,fpd,changinv,1.915893653
2011,fpd,state_equipment,4.331453985
2011,fpd,fed_equipment,0.10699933
2011,fpd,residential,0.57234547
2011,fpd,equipment,29.2976277
2011,fpd,pce,85.71857596
2011,fpd,fed_intelprop,8.14E-13
2011,slg,state_consume,1509.155312
2011,slg,fed_intelprop,8.13E-13
2011,pri,changinv,0.180964672
2011,pri,pce,11.08107005
2011,pri,fed_intelprop,8.18E-13
2011,grd,state_equipment,8.15E-13
2011,grd,pce,31.92332682
2011,pip,nondefense,8.07E-13
2011,sle,structures,8.14E-13
2011,sle,pce,56.07344374
2011,osv,pce,486.3275772
2011,osv,state_consume,8.15E-13
2011,trn,fed_structures,8.13E-13
2011,trn,pce,1.287014942
2011,smn,changinv,0.001996305
2011,smn,structures,124.4519259
2011,smn,equipment,2.320691095
2011,smn,fed_intelprop,8.13E-13
2011,fmt,def_equipment,2.767280824
2011,fmt,changinv,4.808487966
2011,fmt,state_equipment,1.018103318
2011,fmt,fed_equipment,0.898091139
2011,fmt,equipment,14.79250115
2011,fmt,pce,32.05625307
2011,fmt,fed_intelprop,8.16E-13
2011,pet,changinv,1.020487861
2011,pet,pce,412.9958481
2011,pet,fed_intelprop,8.12E-13
2011,cep,def_equipment,34.87801764
2011,cep,changinv,5.785224759
2011,cep,state_equipment,12.31242819
