var_name,value,margin
"ta[(:wrh,)]",0.0,.
"ta[(:ott,)]",0.0,.
"ta[(:che,)]",0.0,.
"ta[(:air,)]",0.0,.
"ta[(:mmf,)]",0.0,.
"ta[(:otr,)]",0.0,.
"ta[(:min,)]",0.0,.
"tm[(:ppd,)]",0.0,.
"tm[(:res,)]",0.0,.
"tm[(:com,)]",0.0,.
"tm[(:amb,)]",0.0,.
"tm[(:fbp,)]",0.0,.
"tm[(:rec,)]",0.0,.
"tm[(:con,)]",0.0,.
"tm[(:agr,)]",0.0,.
"tm[(:eec,)]",0.0,.
"tm[(:fnd,)]",0.0,.
"tm[(:pub,)]",0.0,.
"tm[(:hou,)]",0.0,.
"tm[(:fbt,)]",0.0,.
"tm[(:ins,)]",0.0,.
"tm[(:tex,)]",0.0,.
"tm[(:leg,)]",0.0,.
"tm[(:fen,)]",0.0,.
"tm[(:uti,)]",0.0,.
"tm[(:nmp,)]",0.0,.
"tm[(:brd,)]",0.0,.
"tm[(:bnk,)]",0.0,.
"tm[(:ore,)]",0.0,.
"tm[(:edu,)]",0.0,.
"tm[(:ote,)]",0.0,.
"tm[(:man,)]",0.0,.
"tm[(:mch,)]",0.0,.
"tm[(:dat,)]",0.0,.
"tm[(:amd,)]",0.0,.
"tm[(:oil,)]",0.0,.
"tm[(:hos,)]",0.0,.
"tm[(:rnt,)]",0.0,.
"tm[(:pla,)]",0.0,.
"tm[(:fof,)]",0.0,.
"tm[(:fin,)]",0.0,.
"tm[(:tsv,)]",0.0,.
"tm[(:nrs,)]",0.0,.
"tm[(:sec,)]",0.0,.
"tm[(:art,)]",0.0,.
"tm[(:mov,)]",0.0,.
"tm[(:fpd,)]",0.0,.
"tm[(:slg,)]",0.0,.
"tm[(:pri,)]",0.0,.
"tm[(:grd,)]",0.0,.
"tm[(:pip,)]",0.0,.
"tm[(:sle,)]",0.0,.
"tm[(:osv,)]",0.0,.
"tm[(:trn,)]",0.0,.
"tm[(:smn,)]",0.0,.
"tm[(:fmt,)]",0.0,.
"tm[(:pet,)]",0.0,.
"tm[(:mvt,)]",0.0,.
"tm[(:cep,)]",0.0,.
"tm[(:wst,)]",0.0,.
"tm[(:mot,)]",0.0,.
"tm[(:adm,)]",0.0,.
"tm[(:soc,)]",0.0,.
"tm[(:alt,)]",0.0,.
"tm[(:pmt,)]",0.0,.
"tm[(:trk,)]",0.0,.
"tm[(:fdd,)]",0.0,.
"tm[(:gmt,)]",0.0,.
"tm[(:wtt,)]",0.0,.
"tm[(:wpd,)]",0.0,.
"tm[(:wht,)]",0.0,.
"tm[(:wrh,)]",0.0,.
"tm[(:ott,)]",0.0,.
"tm[(:che,)]",0.0,.
"tm[(:air,)]",0.0,.
"tm[(:mmf,)]",0.0,.
"tm[(:otr,)]",0.0,.
"tm[(:min,)]",0.0,.
_[143],0.0,.
_[144],0.0,.
_[145],1.0,.
_[146],0.0,.
_[147],0.0,.
_[148],2.0,.
_[149],0.0,.
_[150],2.0,.
_[151],1.0,.
"Y[(:ppd,)]",1.01879537,-0.0
"Y[(:res,)]",1.03916313,0.0
"Y[(:com,)]",0.99922047,-0.0
"Y[(:amb,)]",0.9692416,0.0
"Y[(:fbp,)]",1.04401988,-0.0
"Y[(:rec,)]",1.02557666,-0.0
"Y[(:con,)]",0.99872785,0.0
"Y[(:agr,)]",1.02650938,0.0
"Y[(:eec,)]",0.99342307,0.0
"Y[(:fnd,)]",1.0,0.0
"Y[(:pub,)]",0.99504773,0.0
"Y[(:hou,)]",0.94670333,-0.0
"Y[(:fbt,)]",1.02333194,0.0
"Y[(:ins,)]",0.9952666,-0.0
"Y[(:tex,)]",0.98775147,0.0
"Y[(:leg,)]",1.0052843,-0.0
"Y[(:fen,)]",1.00420519,0.0
"Y[(:uti,)]",1.02814572,0.0
"Y[(:nmp,)]",0.99766877,0.0
"Y[(:brd,)]",1.02314763,0.0
"Y[(:bnk,)]",0.98198105,-0.0
"Y[(:ore,)]",1.00433844,0.0
"Y[(:edu,)]",0.96132564,0.0
"Y[(:ote,)]",1.00279281,0.0
"Y[(:man,)]",1.01575578,-0.0
"Y[(:mch,)]",1.00583442,0.0
"Y[(:dat,)]",0.99702771,0.0
"Y[(:amd,)]",1.05731654,0.0
"Y[(:oil,)]",1.0760191,-0.0
"Y[(:hos,)]",0.96974167,-0.0
"Y[(:rnt,)]",1.0200621,-0.0
"Y[(:pla,)]",1.00803412,0.0
"Y[(:fof,)]",1.01200244,-0.0
"Y[(:fin,)]",0.97303394,-0.0
"Y[(:tsv,)]",1.00152716,0.0
"Y[(:nrs,)]",0.98639151,0.0
"Y[(:sec,)]",0.98179113,-0.0
"Y[(:art,)]",1.00647162,-0.0
"Y[(:mov,)]",1.00701579,0.0
"Y[(:fpd,)]",1.01933439,0.0
"Y[(:slg,)]",1.0,0.0
"Y[(:pri,)]",1.00376631,0.0
"Y[(:grd,)]",0.99154044,0.0
"Y[(:pip,)]",1.02794402,-0.0
"Y[(:sle,)]",0.99645864,-0.0
"Y[(:osv,)]",0.99268578,0.0
"Y[(:trn,)]",1.02187151,-0.0
"Y[(:smn,)]",0.97047218,-0.0
"Y[(:fmt,)]",1.00183493,0.0
"Y[(:pet,)]",1.08463382,0.0
"Y[(:mvt,)]",1.02309901,-0.0
"Y[(:cep,)]",0.98527084,-0.0
"Y[(:wst,)]",1.00291956,0.0
"Y[(:mot,)]",1.02404048,0.0
"Y[(:adm,)]",1.00240441,0.0
"Y[(:soc,)]",0.97751794,-0.0
"Y[(:alt,)]",0.8492865,0.0
"Y[(:pmt,)]",1.01858673,-0.0
"Y[(:trk,)]",1.02647474,-0.0
"Y[(:fdd,)]",1.0,-0.0
"Y[(:gmt,)]",1.02313207,-0.0
"Y[(:wtt,)]",1.01549631,-0.0
"Y[(:wpd,)]",1.00651815,0.0
"Y[(:wht,)]",1.02303098,-0.0
"Y[(:wrh,)]",1.01944882,-0.0
"Y[(:ott,)]",1.02349455,0.0
"Y[(:che,)]",1.00544526,0.0
"Y[(:air,)]",1.08533863,0.0
"Y[(:mmf,)]",0.9969711,-0.0
"Y[(:otr,)]",1.02245485,0.0
"Y[(:min,)]",1.01680238,0.0
"A[(:ppd,)]",1.01598686,.
"A[(:res,)]",1.03671031,.
"A[(:com,)]",1.00094989,.
"A[(:amb,)]",0.97034603,.
"A[(:fbp,)]",1.04186461,.
"A[(:rec,)]",1.02538056,.
"A[(:con,)]",0.99850451,.
"A[(:agr,)]",1.02359577,.
"A[(:eec,)]",1.0072111,.
"A[(:fnd,)]",1.0,.
"A[(:pub,)]",0.99539065,.
"A[(:hou,)]",0.94734024,.
"A[(:fbt,)]",1.0,.
"A[(:ins,)]",0.99501231,.
"A[(:tex,)]",1.02455568,.
"A[(:leg,)]",1.0053916,.
"A[(:fen,)]",1.0041957,.
"A[(:uti,)]",1.02048042,.
"A[(:nmp,)]",1.00572161,.
"A[(:brd,)]",1.02313972,.
"A[(:bnk,)]",0.98224769,.
"A[(:ore,)]",1.00425055,.
"A[(:edu,)]",0.97190425,.
"A[(:ote,)]",1.00325542,.
"A[(:man,)]",1.01575578,.
"A[(:mch,)]",1.00647437,.
"A[(:dat,)]",0.99709514,.
"A[(:amd,)]",1.04227943,.
"A[(:oil,)]",1.07357625,.
"A[(:hos,)]",0.97584341,.
"A[(:rnt,)]",1.0129865,.
"A[(:pla,)]",1.01315757,.
"A[(:fof,)]",1.01507934,.
"A[(:fin,)]",0.97723212,.
"A[(:tsv,)]",1.00197671,.
"A[(:nrs,)]",0.98630195,.
"A[(:sec,)]",0.98184695,.
"A[(:art,)]",1.00644844,.
"A[(:mov,)]",1.00730735,.
"A[(:fpd,)]",1.01083024,.
"A[(:slg,)]",1.0,.
"A[(:pri,)]",1.00264223,.
"A[(:grd,)]",0.99257781,.
"A[(:pip,)]",1.06222612,.
"A[(:sle,)]",0.99699647,.
"A[(:osv,)]",0.99904312,.
"A[(:trn,)]",0.98696555,.
"A[(:smn,)]",1.00731963,.
"A[(:fmt,)]",1.00894214,.
"A[(:pet,)]",1.07877535,.
"A[(:mvt,)]",1.0,.
"A[(:cep,)]",0.9986603,.
"A[(:wst,)]",1.00298117,.
"A[(:mot,)]",1.01595927,.
"A[(:adm,)]",1.00241194,.
"A[(:soc,)]",0.97811812,.
"A[(:alt,)]",1.07760726,.
"A[(:pmt,)]",1.01403892,.
"A[(:trk,)]",1.0181068,.
"A[(:fdd,)]",1.0,.
"A[(:gmt,)]",1.0,.
"A[(:wtt,)]",1.00693768,.
"A[(:wpd,)]",1.0063465,.
"A[(:wht,)]",1.01980126,.
"A[(:wrh,)]",1.01969958,.
"A[(:ott,)]",0.98433973,.
"A[(:che,)]",1.00690582,.
"A[(:air,)]",1.07797921,.
"A[(:mmf,)]",1.00711561,.
"A[(:otr,)]",1.0210803,.
"A[(:min,)]",1.01630155,.
"MS[(:trn,)]",1.02748421,-0.0
"MS[(:trd,)]",1.02278522,0.0
Y→VAppd,1.0187954,-0.0
Y→VAres,1.03916451,0.0
Y→VAcom,0.99921351,0.0
Y→VAamb,0.96924161,-0.0
Y→VAfbp,1.04401988,-0.0
Y→VArec,1.02557666,-0.0
Y→VAcon,0.99872785,0.0
Y→VAagr,1.02650938,-0.0
Y→VAeec,0.99342306,0.0
Y→VAfnd,1.0,0.0
Y→VApub,0.99505822,0.0
Y→VAhou,0.94669728,0.0
Y→VAfbt,1.02333194,-0.0
Y→VAins,0.99526435,-0.0
Y→VAtex,0.98775502,0.0
Y→VAleg,1.00528428,0.0
Y→VAfen,1.00420712,-0.0
Y→VAuti,1.0281457,0.0
Y→VAnmp,0.99766877,0.0
Y→VAbrd,1.02314763,-0.0
Y→VAbnk,0.98197656,-0.0
Y→VAore,1.00433844,-0.0
Y→VAedu,0.96132564,0.0
Y→VAote,1.00279349,0.0
Y→VAman,1.01575578,-0.0
Y→VAmch,1.00583442,0.0
Y→VAdat,0.99702771,-0.0
Y→VAamd,1.05731717,-0.0
Y→VAoil,1.076019,-0.0
Y→VAhos,0.96974167,-0.0
Y→VArnt,1.0200621,-0.0
Y→VApla,1.00803412,0.0
Y→VAfof,1.01200162,-0.0
Y→VAfin,0.97302438,0.0
Y→VAtsv,1.00152716,0.0
Y→VAnrs,0.98639151,0.0
Y→VAsec,0.98179106,0.0
Y→VAart,1.00647162,-0.0
Y→VAmov,1.00701579,-0.0
Y→VAfpd,1.01933465,-0.0
Y→VAslg,1.0,-0.0
Y→VApri,1.00376859,-0.0
Y→VAgrd,0.99154134,0.0
Y→VApip,1.02794336,-0.0
Y→VAsle,0.99645864,-0.0
Y→VAosv,0.99268578,-0.0
Y→VAtrn,1.02187139,-0.0
Y→VAsmn,0.97047218,0.0
Y→VAfmt,1.00183519,0.0
Y→VApet,1.08463382,-0.0
Y→VAmvt,1.02309901,0.0
Y→VAcep,0.98526699,-0.0
Y→VAwst,1.00291956,0.0
Y→VAmot,1.02404048,-0.0
Y→VAadm,1.00240441,0.0
Y→VAsoc,0.97751794,0.0
Y→VAalt,0.8492908,0.0
Y→VApmt,1.01858673,-0.0
Y→VAtrk,1.02647471,-0.0
Y→VAfdd,1.0,-0.0
Y→VAgmt,1.02311042,-0.0
Y→VAwtt,1.01549528,-0.0
Y→VAwpd,1.00651815,-0.0
Y→VAwht,1.02303098,0.0
Y→VAwrh,1.01943032,-0.0
Y→VAott,1.02349455,-0.0
Y→VAche,1.00544526,0.0
Y→VAair,1.08534791,-0.0
Y→VAmmf,0.99696958,0.0
Y→VAotr,1.02245485,-0.0
Y→VAmin,1.0168042,-0.0
A→dmppd,1.01598686,.
A→dmres,1.03671031,0.0
A→dmcom,1.00094989,.
A→dmamb,0.97034603,0.0
A→dmfbp,1.04186461,.
A→dmrec,1.02538056,-0.0
A→dmcon,0.99850451,0.0
A→dmagr,1.02359577,.
A→dmeec,1.0072111,.
A→dmfnd,1.0,-0.0
A→dmpub,0.99539065,.
A→dmhou,0.94734024,0.0
A→dmins,0.99501231,.
A→dmtex,1.02455568,.
A→dmleg,1.0053916,.
A→dmfen,1.0041957,.
A→dmuti,1.02048042,.
A→dmnmp,1.00572161,.
A→dmbrd,1.02313972,.
A→dmbnk,0.98224769,.
A→dmore,1.00425055,0.0
A→dmedu,0.97190425,.
A→dmote,1.00325542,.
A→dmman,1.01575578,-0.0
A→dmmch,1.00647437,.
A→dmdat,0.99709514,.
A→dmamd,1.04227943,-0.0
A→dmoil,1.07357625,.
A→dmhos,0.97584341,.
A→dmrnt,1.0129865,0.0
A→dmpla,1.01315757,.
A→dmfof,1.01507934,.
A→dmfin,0.97723212,0.0
A→dmtsv,1.00197671,.
A→dmnrs,0.98630195,0.0
A→dmsec,0.98184695,.
A→dmart,1.00644844,.
A→dmmov,1.00730735,.
A→dmfpd,1.01083024,.
A→dmslg,1.0,0.0
A→dmpri,1.00264223,.
A→dmgrd,0.99257781,0.0
A→dmpip,1.06222612,-0.0
A→dmsle,0.99699647,0.0
A→dmosv,0.99904312,.
A→dmtrn,0.98696555,0.0
A→dmsmn,1.00731963,.
A→dmfmt,1.00894214,.
A→dmpet,1.07877535,.
A→dmcep,0.9986603,.
A→dmwst,1.00298117,.
A→dmmot,1.01595927,.
A→dmadm,1.00241194,.
A→dmsoc,0.97811812,0.0
A→dmalt,1.07760726,.
A→dmpmt,1.01403892,.
A→dmtrk,1.0181068,-0.0
A→dmfdd,1.0,0.0
A→dmwtt,1.00693768,0.0
A→dmwpd,1.0063465,.
A→dmwht,1.01980126,-0.0
A→dmwrh,1.01969958,-0.0
A→dmott,0.98433973,0.0
A→dmche,1.00690582,.
A→dmair,1.07797921,.
A→dmmmf,1.00711561,.
A→dmotr,1.0210803,.
A→dmmin,1.01630155,.
"PA[(:ppd,)]",0.94563437,0.0
"PA[(:res,)]",0.90543868,0.0
"PA[(:com,)]",0.97436568,0.0
"PA[(:amb,)]",0.97709584,0.0
"PA[(:fbp,)]",0.90558227,0.0
"PA[(:rec,)]",0.92394951,0.0
"PA[(:con,)]",0.96193525,0.0
"PA[(:agr,)]",0.96906201,0.0
"PA[(:eec,)]",0.93784143,0.0
"PA[(:fnd,)]",0.98007818,0.0
"PA[(:pub,)]",0.95583418,0.0
"PA[(:hou,)]",1.00056422,-0.0
"PA[(:ins,)]",0.95538236,0.0
"PA[(:tex,)]",0.91272373,0.0
"PA[(:leg,)]",0.93514898,0.0
"PA[(:fen,)]",0.97748696,0.0
"PA[(:uti,)]",0.91926868,0.0
"PA[(:nmp,)]",0.93936815,0.0
"PA[(:brd,)]",0.9128476,0.0
"PA[(:bnk,)]",0.97900839,0.0
"PA[(:ore,)]",0.9651338,0.0
"PA[(:edu,)]",0.97861036,0.0
"PA[(:ote,)]",0.96144191,0.0
"PA[(:man,)]",0.97556216,0.0
"PA[(:mch,)]",0.94763906,0.0
"PA[(:dat,)]",0.96795255,0.0
"PA[(:amd,)]",0.89282254,0.0
"PA[(:oil,)]",0.94498367,0.0
"PA[(:hos,)]",0.97130593,-0.0
"PA[(:rnt,)]",0.93206828,0.0
"PA[(:pla,)]",0.93675232,0.0
"PA[(:fof,)]",0.96616522,0.0
"PA[(:fin,)]",0.97051374,0.0
"PA[(:tsv,)]",0.97425832,0.0
"PA[(:nrs,)]",0.96122427,-0.0
"PA[(:sec,)]",0.97361367,0.0
"PA[(:art,)]",0.94578076,0.0
"PA[(:mov,)]",0.95053652,0.0
"PA[(:fpd,)]",0.92686303,0.0
"PA[(:slg,)]",0.97120257,0.0
"PA[(:pri,)]",0.95332269,0.0
"PA[(:grd,)]",0.96118423,0.0
"PA[(:pip,)]",0.77986139,-0.0
"PA[(:sle,)]",0.95551987,0.0
"PA[(:osv,)]",0.95176253,0.0
"PA[(:trn,)]",1.14242989,0.0
"PA[(:smn,)]",0.96675554,0.0
"PA[(:fmt,)]",0.94700924,0.0
"PA[(:pet,)]",0.82092499,0.0
"PA[(:cep,)]",0.95765729,0.0
"PA[(:wst,)]",0.95400452,0.0
"PA[(:mot,)]",0.92995883,0.0
"PA[(:adm,)]",0.96772238,0.0
"PA[(:soc,)]",0.96915909,-0.0
"PA[(:alt,)]",0.8760661,0.0
"PA[(:pmt,)]",0.95970015,0.0
"PA[(:trk,)]",0.94204936,0.0
"PA[(:fdd,)]",0.97539708,0.0
"PA[(:wtt,)]",0.94749965,0.0
"PA[(:wpd,)]",0.94499167,0.0
"PA[(:wht,)]",0.97501489,0.0
"PA[(:wrh,)]",0.96857117,0.0
"PA[(:ott,)]",0.97525797,0.0
"PA[(:che,)]",0.94464431,0.0
"PA[(:air,)]",0.85437139,0.0
"PA[(:mmf,)]",0.93363776,0.0
"PA[(:otr,)]",0.96096079,0.0
"PA[(:min,)]",0.9334001,0.0
"PY[(:ppd,)]",0.95786828,-0.0
"PY[(:res,)]",0.96851404,-0.0
"PY[(:com,)]",0.98199622,-0.0
"PY[(:amb,)]",0.97757204,-0.0
"PY[(:fbp,)]",0.95537463,-0.0
"PY[(:rec,)]",0.96942079,-0.0
"PY[(:con,)]",0.96306155,-0.0
"PY[(:agr,)]",0.95842557,-0.0
"PY[(:eec,)]",0.96761881,-0.0
"PY[(:fnd,)]",0.98007818,-0.0
"PY[(:pub,)]",0.97987017,-0.0
"PY[(:hou,)]",0.98212598,-0.0
"PY[(:fbt,)]",0.97687732,-0.0
"PY[(:ins,)]",0.97110252,-0.0
"PY[(:tex,)]",0.956419,-0.0
"PY[(:leg,)]",0.97904606,-0.0
"PY[(:fen,)]",0.97746561,-0.0
"PY[(:uti,)]",0.96287344,-0.0
"PY[(:nmp,)]",0.96390791,-0.0
"PY[(:brd,)]",0.96273767,-0.0
"PY[(:bnk,)]",0.9780216,-0.0
"PY[(:ore,)]",0.96458078,-0.0
"PY[(:edu,)]",0.97927884,-0.0
"PY[(:ote,)]",0.97034296,-0.0
"PY[(:man,)]",0.97807942,-0.0
"PY[(:mch,)]",0.96595707,-0.0
"PY[(:dat,)]",0.97130917,-0.0
"PY[(:amd,)]",0.97021249,-0.0
"PY[(:oil,)]",0.97018593,-0.0
"PY[(:hos,)]",0.97289506,0.0
"PY[(:rnt,)]",0.97590621,-0.0
"PY[(:pla,)]",0.95899024,-0.0
"PY[(:fof,)]",0.97627359,-0.0
"PY[(:fin,)]",0.97071422,-0.0
"PY[(:tsv,)]",0.97667404,-0.0
"PY[(:nrs,)]",0.97276553,-0.0
"PY[(:sec,)]",0.97581762,-0.0
"PY[(:art,)]",0.97695408,-0.0
"PY[(:mov,)]",0.97459103,-0.0
"PY[(:fpd,)]",0.96162601,-0.0
"PY[(:slg,)]",0.97120257,-0.0
"PY[(:pri,)]",0.96262109,-0.0
"PY[(:grd,)]",0.97169525,-0.0
"PY[(:pip,)]",0.98129409,-0.0
"PY[(:sle,)]",0.95551987,-0.0
"PY[(:osv,)]",0.97432865,-0.0
"PY[(:trn,)]",0.96153926,-0.0
"PY[(:smn,)]",0.96686952,-0.0
"PY[(:fmt,)]",0.96954022,-0.0
"PY[(:pet,)]",0.95076004,-0.0
"PY[(:mvt,)]",0.97812317,-0.0
"PY[(:cep,)]",0.98341694,-0.0
"PY[(:wst,)]",0.96838549,-0.0
"PY[(:mot,)]",0.9503919,-0.0
"PY[(:adm,)]",0.97437075,-0.0
"PY[(:soc,)]",0.97291565,-0.0
"PY[(:alt,)]",0.95896045,-0.0
"PY[(:pmt,)]",0.96219127,-0.0
"PY[(:trk,)]",0.95299057,-0.0
"PY[(:fdd,)]",0.97539708,0.0
"PY[(:gmt,)]",0.97774744,-0.0
"PY[(:wtt,)]",0.95750014,-0.0
"PY[(:wpd,)]",0.96244699,-0.0
"PY[(:wht,)]",0.97498827,-0.0
"PY[(:wrh,)]",0.9697362,-0.0
"PY[(:ott,)]",0.97525797,-0.0
"PY[(:che,)]",0.96176982,-0.0
"PY[(:air,)]",0.95238391,-0.0
"PY[(:mmf,)]",0.97032748,-0.0
"PY[(:otr,)]",0.96283448,-0.0
"PY[(:min,)]",0.96259613,-0.0
"PVA[(:compen,)]",0.99159958,-0.0
"PVA[(:surplus,)]",0.98420975,-0.0
"PM[(:trn,)]",0.95763115,-0.0
"PM[(:trd,)]",0.97554125,-0.0
PFX,0.97385956,-0.0
PY→VAppd,0.98834133,0.0
PY→VAres,0.98989833,0.0
PY→VAcom,0.99038753,0.0
PY→VAamb,0.98993521,0.0
PY→VAfbp,0.98774153,-0.0
PY→VArec,0.9895551,-0.0
PY→VAcon,0.98906292,0.0
PY→VAagr,0.98585096,0.0
PY→VAeec,0.98869899,0.0
PY→VAfnd,0.98882487,-0.0
PY→VApub,0.98812662,0.0
PY→VAhou,0.98429785,0.0
PY→VAfbt,0.98982361,0.0
PY→VAins,0.98805191,0.0
PY→VAtex,0.98953049,0.0
PY→VAleg,0.98821366,0.0
PY→VAfen,0.99058084,0.0
PY→VAuti,0.9865838,0.0
PY→VAnmp,0.98782377,-0.0
PY→VAbrd,0.98623828,-0.0
PY→VAbnk,0.98731109,0.0
PY→VAore,0.98577722,0.0
PY→VAedu,0.99011985,-0.0
PY→VAote,0.9880711,0.0
PY→VAman,0.99079576,0.0
PY→VAmch,0.98886724,-0.0
PY→VAdat,0.98669826,0.0
PY→VAamd,0.98865184,0.0
PY→VAoil,0.98570742,0.0
PY→VAhos,0.99052501,-0.0
PY→VArnt,0.9854904,0.0
PY→VApla,0.98877484,-0.0
PY→VAfof,0.98956756,0.0
PY→VAfin,0.98489353,0.0
PY→VAtsv,0.98928792,0.0
PY→VAnrs,0.99116487,0.0
PY→VAsec,0.99050474,0.0
PY→VAart,0.98783067,0.0
PY→VAmov,0.98718717,0.0
PY→VAfpd,0.98970699,0.0
PY→VAslg,0.99062638,0.0
PY→VApri,0.98909863,0.0
PY→VAgrd,0.98795573,0.0
PY→VApip,0.98574031,0.0
PY→VAsle,0.98903911,-0.0
PY→VAosv,0.98997235,0.0
PY→VAtrn,0.98817017,0.0
PY→VAsmn,0.9895514,0.0
PY→VAfmt,0.98920613,0.0
PY→VApet,0.98532886,0.0
PY→VAmvt,0.98973125,-0.0
PY→VAcep,0.98830417,0.0
PY→VAwst,0.9886498,0.0
PY→VAmot,0.98779736,-0.0
PY→VAadm,0.98980699,0.0
PY→VAsoc,0.9910132,-0.0
PY→VAalt,0.99060565,0.0
PY→VApmt,0.98803778,0.0
PY→VAtrk,0.98893457,0.0
PY→VAfdd,0.98867427,-0.0
PY→VAgmt,0.99074859,0.0
PY→VAwtt,0.98855333,0.0
PY→VAwpd,0.98864228,-0.0
PY→VAwht,0.98839887,-0.0
PY→VAwrh,0.99068218,0.0
PY→VAott,0.98904286,0.0
PY→VAche,0.98638649,0.0
PY→VAair,0.98790804,0.0
PY→VAmmf,0.98865427,0.0
PY→VAotr,0.98983083,0.0
PY→VAmin,0.98673018,0.0
PA→dmppd,0.95909094,-0.0
PA→dmres,0.96851404,-0.0
PA→dmcom,0.98148841,-0.0
PA→dmamb,0.97757204,-0.0
PA→dmfbp,0.95600684,0.0
PA→dmrec,0.96942079,0.0
PA→dmcon,0.96306155,-0.0
PA→dmagr,0.95976673,0.0
PA→dmeec,0.96123073,-0.0
PA→dmfnd,0.98007818,-0.0
PA→dmpub,0.97977489,0.0
PA→dmhou,0.98212598,-0.0
PA→dmins,0.97122582,-0.0
PA→dmtex,0.93914261,-0.0
PA→dmleg,0.97898804,0.0
PA→dmfen,0.97745092,-0.0
PA→dmuti,0.96291567,0.0
PA→dmnmp,0.96013189,-0.0
PA→dmbrd,0.96274023,0.0
PA→dmbnk,0.97802138,-0.0
PA→dmore,0.96458078,0.0
PA→dmedu,0.97925496,-0.0
PA→dmote,0.97017117,-0.0
PA→dmman,0.97807942,0.0
PA→dmmch,0.96567536,0.0
PA→dmdat,0.97132187,0.0
PA→dmamd,0.97021249,-0.0
PA→dmoil,0.97125512,0.0
PA→dmhos,0.97289903,-0.0
PA→dmrnt,0.97590621,0.0
PA→dmpla,0.95653819,0.0
PA→dmfof,0.97563861,-0.0
PA→dmfin,0.97071422,-0.0
PA→dmtsv,0.97653923,0.0
PA→dmnrs,0.97276553,-0.0
PA→dmsec,0.97581743,-0.0
PA→dmart,0.97692997,0.0
PA→dmmov,0.97454571,-0.0
PA→dmfpd,0.96559159,-0.0
PA→dmslg,0.97120257,0.0
PA→dmpri,0.96300122,0.0
PA→dmgrd,0.97169525,0.0
PA→dmpip,0.98129409,-0.0
PA→dmsle,0.95551987,-0.0
PA→dmosv,0.974326,0.0
PA→dmtrn,0.96153926,-0.0
PA→dmsmn,0.96692664,-0.0
PA→dmfmt,0.96613081,0.0
PA→dmpet,0.95259218,0.0
PA→dmcep,0.97693342,0.0
PA→dmwst,0.96839647,-0.0
PA→dmmot,0.9540857,0.0
PA→dmadm,0.97436967,0.0
PA→dmsoc,0.97291565,0.0
PA→dmalt,0.86161162,0.0
PA→dmpmt,0.96417133,-0.0
PA→dmtrk,0.95299057,0.0
PA→dmfdd,0.97539708,-0.0
PA→dmwtt,0.95750014,0.0
PA→dmwpd,0.96257875,-0.0
PA→dmwht,0.97498827,-0.0
PA→dmwrh,0.9697362,0.0
PA→dmott,0.97525797,-0.0
PA→dmche,0.96267661,0.0
PA→dmair,0.95603624,-0.0
PA→dmmmf,0.96581294,0.0
PA→dmotr,0.96283644,0.0
PA→dmmin,0.96278065,-0.0
PY→VAppd‡Y→VAppd,54.2596208,-0.0
PY[ppd]‡Y[ppd],175.25995278,-0.0
PY[com]‡Y[ppd],0.05097417,-0.0
